content_id,content_type,owner_type,license_type,allow_view,allow_download,allow_share,allow_modify,allow_commercial,copyright_start_year,copyright_duration_years,current_year,copyright_expired,usage_context,detected_usage,misuse_flag,legal_summary_label
SCET0793,audio,organization,public_domain,1,1,1,1,1,2024,30,2026,0,research,download,0,Usage restrictions apply
SCET0794,video,organization,royalty_free,1,1,1,1,1,2016,30,2026,0,social_media,sell,0,Usage restrictions apply
SCET0795,video,organization,royalty_free,1,1,1,1,1,1956,20,2026,1,social_media,remix,0,Public domain content
SCET0796,video,individual,creative_commons,1,1,1,1,0,1903,70,2026,1,education,download,0,Public domain content
SCET0797,pdf,individual,all_rights_reserved,1,0,0,0,0,1982,50,2026,0,education,sell,1,Usage restrictions apply
SCET0798,image,organization,creative_commons,1,1,1,1,0,1992,30,2026,1,social_media,download,0,Public domain content
SCET0799,video,company,all_rights_reserved,1,0,0,0,0,2015,20,2026,0,research,download,0,Usage restrictions apply
SCET0800,image,individual,creative_commons,1,1,1,1,0,2011,50,2026,0,education,modify,0,Usage restrictions apply
SCET0801,video,organization,creative_commons,1,1,1,1,0,1973,20,2026,1,education,modify,0,Public domain content
SCET0802,audio,organization,public_domain,1,1,1,1,1,1999,20,2026,1,social_media,remix,0,Public domain content
SCET0803,audio,individual,royalty_free,1,1,1,1,1,2003,30,2026,0,education,share,0,Usage restrictions apply
SCET0804,article,individual,public_domain,1,1,1,1,1,1952,10,2026,1,research,remix,0,Public domain content
SCET0805,image,company,all_rights_reserved,1,0,0,0,0,2018,10,2026,0,education,view,0,Usage restrictions apply
SCET0806,pdf,organization,all_rights_reserved,1,0,0,0,0,2004,30,2026,0,commercial,modify,1,Usage restrictions apply
SCET0807,video,company,creative_commons,1,1,1,1,0,1919,30,2026,1,research,download,0,Public domain content
SCET0808,image,organization,all_rights_reserved,1,0,0,0,0,1918,30,2026,1,commercial,remix,1,Public domain content
SCET0809,article,organization,royalty_free,1,1,1,1,1,1910,30,2026,1,commercial,view,0,Public domain content
SCET0810,image,company,public_domain,1,1,1,1,1,1995,20,2026,1,education,share,0,Public domain content
SCET0811,article,company,creative_commons,1,1,1,1,0,1998,10,2026,1,research,remix,0,Public domain content
SCET0812,article,individual,all_rights_reserved,1,0,0,0,0,1908,50,2026,1,social_media,share,1,Public domain content
SCET0813,video,company,creative_commons,1,1,1,1,0,1993,10,2026,1,commercial,share,0,Public domain content
SCET0814,pdf,organization,public_domain,1,1,1,1,1,1954,70,2026,1,commercial,remix,0,Public domain content
SCET0815,image,organization,public_domain,1,1,1,1,1,1921,50,2026,1,commercial,sell,0,Public domain content
SCET0816,article,individual,royalty_free,1,1,1,1,1,1982,20,2026,1,commercial,remix,0,Public domain content
SCET0817,article,organization,royalty_free,1,1,1,1,1,2021,30,2026,0,research,modify,0,Usage restrictions apply
SCET0818,pdf,organization,royalty_free,1,1,1,1,1,2003,10,2026,1,research,share,0,Public domain content
SCET0819,video,company,all_rights_reserved,1,0,0,0,0,1919,10,2026,1,social_media,remix,1,Public domain content
SCET0820,article,company,creative_commons,1,1,1,1,0,2012,10,2026,1,education,modify,0,Public domain content
SCET0821,image,company,all_rights_reserved,1,0,0,0,0,2009,20,2026,0,commercial,download,0,Usage restrictions apply
SCET0822,image,company,public_domain,1,1,1,1,1,1953,30,2026,1,commercial,sell,0,Public domain content
SCET0823,image,individual,public_domain,1,1,1,1,1,1952,50,2026,1,education,download,0,Public domain content
SCET0824,video,organization,royalty_free,1,1,1,1,1,1989,10,2026,1,commercial,modify,0,Public domain content
SCET0825,image,company,royalty_free,1,1,1,1,1,1969,20,2026,1,research,modify,0,Public domain content
SCET0826,pdf,individual,all_rights_reserved,1,0,0,0,0,1981,30,2026,1,commercial,remix,1,Public domain content
SCET0827,audio,company,royalty_free,1,1,1,1,1,1959,20,2026,1,commercial,sell,0,Public domain content
SCET0828,article,company,creative_commons,1,1,1,1,0,1957,20,2026,1,social_media,download,0,Public domain content
SCET0829,video,organization,creative_commons,1,1,1,1,0,1911,30,2026,1,education,modify,0,Public domain content
SCET0830,article,individual,all_rights_reserved,1,0,0,0,0,1909,30,2026,1,social_media,modify,1,Public domain content
SCET0831,image,organization,royalty_free,1,1,1,1,1,2001,30,2026,0,education,remix,0,Usage restrictions apply
SCET0832,pdf,organization,public_domain,1,1,1,1,1,2012,50,2026,0,research,remix,0,Usage restrictions apply
SCET0833,pdf,company,all_rights_reserved,1,0,0,0,0,1961,70,2026,0,social_media,view,0,Usage restrictions apply
SCET0834,article,individual,all_rights_reserved,1,0,0,0,0,1930,50,2026,1,research,view,0,Public domain content
SCET0835,article,company,public_domain,1,1,1,1,1,1907,50,2026,1,education,share,0,Public domain content
SCET0836,video,company,public_domain,1,1,1,1,1,2015,20,2026,0,education,sell,0,Usage restrictions apply
SCET0837,video,company,all_rights_reserved,1,0,0,0,0,1977,20,2026,1,commercial,remix,1,Public domain content
SCET0838,audio,individual,all_rights_reserved,1,0,0,0,0,1931,20,2026,1,social_media,view,0,Public domain content
SCET0839,video,company,public_domain,1,1,1,1,1,1977,70,2026,0,commercial,view,0,Usage restrictions apply
SCET0840,pdf,company,public_domain,1,1,1,1,1,1938,50,2026,1,commercial,share,0,Public domain content
SCET0841,article,individual,all_rights_reserved,1,0,0,0,0,1929,30,2026,1,social_media,download,0,Public domain content
SCET0842,image,individual,creative_commons,1,1,1,1,0,1926,50,2026,1,research,view,0,Public domain content
SCET0843,audio,individual,public_domain,1,1,1,1,1,1955,70,2026,1,social_media,modify,0,Public domain content
SCET0844,article,company,all_rights_reserved,1,0,0,0,0,1971,10,2026,1,research,remix,1,Public domain content
SCET0845,article,organization,all_rights_reserved,1,0,0,0,0,1932,20,2026,1,commercial,sell,1,Public domain content
SCET0846,audio,organization,creative_commons,1,1,1,1,0,2006,20,2026,1,social_media,remix,0,Public domain content
SCET0847,video,organization,royalty_free,1,1,1,1,1,1936,50,2026,1,research,remix,0,Public domain content
SCET0848,audio,individual,royalty_free,1,1,1,1,1,2008,70,2026,0,research,download,0,Usage restrictions apply
SCET0849,image,company,royalty_free,1,1,1,1,1,1992,70,2026,0,social_media,sell,0,Usage restrictions apply
SCET0850,image,company,all_rights_reserved,1,0,0,0,0,1994,50,2026,0,education,view,0,Usage restrictions apply
SCET0851,video,organization,creative_commons,1,1,1,1,0,1926,30,2026,1,education,view,0,Public domain content
SCET0852,image,organization,public_domain,1,1,1,1,1,1929,10,2026,1,research,view,0,Public domain content
SCET0853,image,organization,creative_commons,1,1,1,1,0,1984,50,2026,0,social_media,remix,0,Usage restrictions apply
SCET0854,video,organization,royalty_free,1,1,1,1,1,1948,30,2026,1,commercial,remix,0,Public domain content
SCET0855,pdf,company,royalty_free,1,1,1,1,1,1947,20,2026,1,education,modify,0,Public domain content
SCET0856,audio,organization,all_rights_reserved,1,0,0,0,0,1989,20,2026,1,social_media,remix,1,Public domain content
SCET0857,video,individual,all_rights_reserved,1,0,0,0,0,1984,10,2026,1,commercial,sell,1,Public domain content
SCET0858,article,individual,creative_commons,1,1,1,1,0,1984,10,2026,1,commercial,sell,1,Public domain content
SCET0859,article,individual,all_rights_reserved,1,0,0,0,0,2003,20,2026,1,social_media,remix,1,Public domain content
SCET0860,pdf,organization,creative_commons,1,1,1,1,0,1941,10,2026,1,education,remix,0,Public domain content
SCET0861,video,individual,public_domain,1,1,1,1,1,1950,30,2026,1,education,remix,0,Public domain content
SCET0862,video,company,all_rights_reserved,1,0,0,0,0,1983,50,2026,0,social_media,share,1,Usage restrictions apply
SCET0863,audio,individual,all_rights_reserved,1,0,0,0,0,1955,50,2026,1,education,view,0,Public domain content
SCET0864,video,company,all_rights_reserved,1,0,0,0,0,2003,10,2026,1,social_media,sell,1,Public domain content
SCET0865,video,individual,royalty_free,1,1,1,1,1,1916,10,2026,1,research,sell,0,Public domain content
SCET0866,image,individual,public_domain,1,1,1,1,1,1915,10,2026,1,commercial,share,0,Public domain content
SCET0867,article,company,all_rights_reserved,1,0,0,0,0,1978,70,2026,0,social_media,remix,1,Usage restrictions apply
SCET0868,video,organization,all_rights_reserved,1,0,0,0,0,1946,30,2026,1,research,share,1,Public domain content
SCET0869,video,individual,creative_commons,1,1,1,1,0,1984,30,2026,1,commercial,download,0,Public domain content
SCET0870,pdf,individual,public_domain,1,1,1,1,1,2018,20,2026,0,social_media,modify,0,Usage restrictions apply
SCET0871,article,organization,public_domain,1,1,1,1,1,1996,70,2026,0,commercial,remix,0,Usage restrictions apply
SCET0872,video,individual,all_rights_reserved,1,0,0,0,0,1999,20,2026,1,social_media,download,0,Public domain content
SCET0873,audio,individual,creative_commons,1,1,1,1,0,2021,70,2026,0,research,remix,0,Usage restrictions apply
SCET0874,image,organization,royalty_free,1,1,1,1,1,1947,70,2026,1,education,modify,0,Public domain content
SCET0875,article,company,royalty_free,1,1,1,1,1,1948,50,2026,1,commercial,download,0,Public domain content
SCET0876,image,organization,royalty_free,1,1,1,1,1,1973,20,2026,1,research,share,0,Public domain content
SCET0877,image,organization,creative_commons,1,1,1,1,0,1915,10,2026,1,social_media,sell,1,Public domain content
SCET0878,image,company,creative_commons,1,1,1,1,0,1922,10,2026,1,social_media,download,0,Public domain content
SCET0879,video,company,creative_commons,1,1,1,1,0,2004,30,2026,0,education,modify,0,Usage restrictions apply
SCET0880,article,individual,creative_commons,1,1,1,1,0,1900,50,2026,1,commercial,share,0,Public domain content
SCET0881,article,organization,creative_commons,1,1,1,1,0,1921,30,2026,1,research,sell,1,Public domain content
SCET0882,video,company,royalty_free,1,1,1,1,1,1920,20,2026,1,commercial,share,0,Public domain content
SCET0883,pdf,organization,public_domain,1,1,1,1,1,1959,10,2026,1,research,sell,0,Public domain content
SCET0884,video,organization,all_rights_reserved,1,0,0,0,0,1975,70,2026,0,commercial,view,0,Usage restrictions apply
SCET0885,article,company,creative_commons,1,1,1,1,0,2008,10,2026,1,research,modify,0,Public domain content
SCET0886,image,company,all_rights_reserved,1,0,0,0,0,1931,70,2026,1,social_media,remix,1,Public domain content
SCET0887,pdf,company,creative_commons,1,1,1,1,0,1908,10,2026,1,commercial,remix,0,Public domain content
SCET0888,article,company,all_rights_reserved,1,0,0,0,0,1911,10,2026,1,research,sell,1,Public domain content
SCET0889,image,company,royalty_free,1,1,1,1,1,1960,30,2026,1,commercial,sell,0,Public domain content
SCET0890,pdf,individual,creative_commons,1,1,1,1,0,1937,50,2026,1,social_media,view,0,Public domain content
SCET0891,pdf,company,creative_commons,1,1,1,1,0,1950,70,2026,1,education,view,0,Public domain content
SCET0892,article,company,public_domain,1,1,1,1,1,1992,50,2026,0,commercial,modify,0,Usage restrictions apply
SCET0893,article,company,creative_commons,1,1,1,1,0,2004,10,2026,1,education,view,0,Public domain content
SCET0894,audio,company,public_domain,1,1,1,1,1,1958,30,2026,1,education,share,0,Public domain content
SCET0895,article,organization,public_domain,1,1,1,1,1,2000,50,2026,0,commercial,share,0,Usage restrictions apply
SCET0896,audio,individual,creative_commons,1,1,1,1,0,2007,30,2026,0,research,download,0,Usage restrictions apply
SCET0897,article,organization,creative_commons,1,1,1,1,0,1941,70,2026,1,education,remix,0,Public domain content
SCET0898,audio,organization,all_rights_reserved,1,0,0,0,0,1960,30,2026,1,commercial,view,0,Public domain content
SCET0899,image,company,royalty_free,1,1,1,1,1,2016,30,2026,0,social_media,sell,0,Usage restrictions apply
SCET0900,video,organization,royalty_free,1,1,1,1,1,1978,20,2026,1,social_media,sell,0,Public domain content
SCET0901,video,company,creative_commons,1,1,1,1,0,1993,30,2026,1,social_media,remix,0,Public domain content
SCET0902,video,organization,all_rights_reserved,1,0,0,0,0,1926,30,2026,1,commercial,share,1,Public domain content
SCET0903,video,company,public_domain,1,1,1,1,1,1973,10,2026,1,research,modify,0,Public domain content
SCET0904,video,organization,creative_commons,1,1,1,1,0,2000,30,2026,0,social_media,view,0,Usage restrictions apply
SCET0905,pdf,individual,royalty_free,1,1,1,1,1,2012,10,2026,1,research,remix,0,Public domain content
SCET0906,audio,individual,creative_commons,1,1,1,1,0,1976,20,2026,1,research,download,0,Public domain content
SCET0907,audio,company,royalty_free,1,1,1,1,1,1921,70,2026,1,research,sell,0,Public domain content
SCET0908,video,company,public_domain,1,1,1,1,1,1905,70,2026,1,education,share,0,Public domain content
SCET0909,audio,company,royalty_free,1,1,1,1,1,1970,20,2026,1,research,modify,0,Public domain content
SCET0910,image,company,all_rights_reserved,1,0,0,0,0,1970,30,2026,1,commercial,view,0,Public domain content
SCET0911,audio,organization,creative_commons,1,1,1,1,0,2018,10,2026,0,research,sell,1,Usage restrictions apply
SCET0912,image,organization,all_rights_reserved,1,0,0,0,0,1917,30,2026,1,social_media,view,0,Public domain content
SCET0913,audio,organization,all_rights_reserved,1,0,0,0,0,1980,20,2026,1,research,sell,1,Public domain content
SCET0914,image,company,all_rights_reserved,1,0,0,0,0,1998,70,2026,0,social_media,share,1,Usage restrictions apply
SCET0915,video,organization,all_rights_reserved,1,0,0,0,0,1997,30,2026,0,research,remix,1,Usage restrictions apply
SCET0916,article,organization,creative_commons,1,1,1,1,0,2020,50,2026,0,commercial,remix,0,Usage restrictions apply
SCET0917,video,organization,creative_commons,1,1,1,1,0,1988,20,2026,1,education,download,0,Public domain content
SCET0918,audio,company,public_domain,1,1,1,1,1,1992,30,2026,1,research,modify,0,Public domain content
SCET0919,image,company,all_rights_reserved,1,0,0,0,0,1926,50,2026,1,commercial,remix,1,Public domain content
SCET0920,audio,company,creative_commons,1,1,1,1,0,1935,30,2026,1,research,sell,1,Public domain content
SCET0921,pdf,individual,public_domain,1,1,1,1,1,1934,70,2026,1,education,view,0,Public domain content
SCET0922,pdf,company,public_domain,1,1,1,1,1,2002,30,2026,0,social_media,remix,0,Usage restrictions apply
SCET0923,pdf,individual,all_rights_reserved,1,0,0,0,0,2004,30,2026,0,research,remix,1,Usage restrictions apply
SCET0924,video,organization,royalty_free,1,1,1,1,1,1982,30,2026,1,commercial,download,0,Public domain content
SCET0925,image,individual,royalty_free,1,1,1,1,1,1969,10,2026,1,social_media,view,0,Public domain content
SCET0926,image,individual,royalty_free,1,1,1,1,1,1946,70,2026,1,commercial,modify,0,Public domain content
SCET0927,article,individual,creative_commons,1,1,1,1,0,1911,70,2026,1,education,view,0,Public domain content
SCET0928,image,company,all_rights_reserved,1,0,0,0,0,1981,10,2026,1,research,download,0,Public domain content
SCET0929,article,individual,creative_commons,1,1,1,1,0,1950,30,2026,1,education,sell,1,Public domain content
SCET0930,image,individual,public_domain,1,1,1,1,1,2011,50,2026,0,research,share,0,Usage restrictions apply
SCET0931,video,individual,royalty_free,1,1,1,1,1,2009,20,2026,0,research,share,0,Usage restrictions apply
SCET0932,audio,individual,all_rights_reserved,1,0,0,0,0,1980,20,2026,1,commercial,share,1,Public domain content
SCET0933,image,company,royalty_free,1,1,1,1,1,1987,10,2026,1,education,view,0,Public domain content
SCET0934,pdf,individual,royalty_free,1,1,1,1,1,1913,50,2026,1,education,view,0,Public domain content
SCET0935,pdf,organization,all_rights_reserved,1,0,0,0,0,2010,20,2026,0,research,sell,1,Usage restrictions apply
SCET0936,article,organization,public_domain,1,1,1,1,1,1971,10,2026,1,social_media,view,0,Public domain content
SCET0937,pdf,company,all_rights_reserved,1,0,0,0,0,1948,30,2026,1,commercial,view,0,Public domain content
SCET0938,pdf,individual,creative_commons,1,1,1,1,0,1922,70,2026,1,research,sell,1,Public domain content
SCET0939,audio,individual,public_domain,1,1,1,1,1,1907,20,2026,1,education,download,0,Public domain content
SCET0940,article,individual,royalty_free,1,1,1,1,1,1959,30,2026,1,research,view,0,Public domain content
SCET0941,article,organization,royalty_free,1,1,1,1,1,1906,70,2026,1,research,remix,0,Public domain content
SCET0942,pdf,organization,creative_commons,1,1,1,1,0,2018,70,2026,0,commercial,sell,1,Usage restrictions apply
SCET0943,video,individual,creative_commons,1,1,1,1,0,1972,70,2026,0,research,view,0,Usage restrictions apply
SCET0944,video,company,public_domain,1,1,1,1,1,2003,10,2026,1,commercial,remix,0,Public domain content
SCET0945,pdf,individual,public_domain,1,1,1,1,1,1968,70,2026,0,social_media,sell,0,Usage restrictions apply
SCET0946,video,organization,royalty_free,1,1,1,1,1,1984,10,2026,1,research,sell,0,Public domain content
SCET0947,image,company,all_rights_reserved,1,0,0,0,0,1999,70,2026,0,research,remix,1,Usage restrictions apply
SCET0948,pdf,individual,royalty_free,1,1,1,1,1,2024,50,2026,0,commercial,share,0,Usage restrictions apply
SCET0949,article,individual,all_rights_reserved,1,0,0,0,0,1935,30,2026,1,education,modify,1,Public domain content
SCET0950,audio,company,creative_commons,1,1,1,1,0,1911,20,2026,1,social_media,sell,1,Public domain content
SCET0951,pdf,company,public_domain,1,1,1,1,1,2004,10,2026,1,research,remix,0,Public domain content
SCET0952,pdf,individual,public_domain,1,1,1,1,1,1994,50,2026,0,social_media,download,0,Usage restrictions apply
SCET0953,image,individual,all_rights_reserved,1,0,0,0,0,1994,20,2026,1,social_media,remix,1,Public domain content
SCET0954,image,organization,public_domain,1,1,1,1,1,1918,30,2026,1,education,remix,0,Public domain content
SCET0955,image,company,royalty_free,1,1,1,1,1,1933,70,2026,1,commercial,download,0,Public domain content
SCET0956,image,individual,creative_commons,1,1,1,1,0,2012,30,2026,0,education,share,0,Usage restrictions apply
SCET0957,pdf,organization,all_rights_reserved,1,0,0,0,0,1993,70,2026,0,social_media,remix,1,Usage restrictions apply
SCET0958,pdf,company,royalty_free,1,1,1,1,1,1972,30,2026,1,research,modify,0,Public domain content
SCET0959,image,individual,all_rights_reserved,1,0,0,0,0,1960,30,2026,1,social_media,modify,1,Public domain content
SCET0960,article,individual,creative_commons,1,1,1,1,0,2010,20,2026,0,social_media,modify,0,Usage restrictions apply
SCET0961,pdf,organization,royalty_free,1,1,1,1,1,1984,30,2026,1,education,remix,0,Public domain content
SCET0962,article,company,public_domain,1,1,1,1,1,2017,70,2026,0,research,share,0,Usage restrictions apply
SCET0963,image,individual,royalty_free,1,1,1,1,1,1984,10,2026,1,education,view,0,Public domain content
SCET0964,video,organization,creative_commons,1,1,1,1,0,2008,10,2026,1,commercial,remix,0,Public domain content
SCET0965,video,organization,public_domain,1,1,1,1,1,2009,30,2026,0,social_media,modify,0,Usage restrictions apply
SCET0966,pdf,organization,creative_commons,1,1,1,1,0,2021,50,2026,0,research,view,0,Usage restrictions apply
SCET0967,video,company,royalty_free,1,1,1,1,1,1945,50,2026,1,research,remix,0,Public domain content
SCET0968,pdf,individual,public_domain,1,1,1,1,1,1939,20,2026,1,commercial,sell,0,Public domain content
SCET0969,article,individual,public_domain,1,1,1,1,1,2017,30,2026,0,commercial,modify,0,Usage restrictions apply
SCET0970,article,company,all_rights_reserved,1,0,0,0,0,2011,20,2026,0,research,download,0,Usage restrictions apply
SCET0971,article,individual,creative_commons,1,1,1,1,0,2003,70,2026,0,education,view,0,Usage restrictions apply
SCET0972,video,organization,public_domain,1,1,1,1,1,1903,50,2026,1,research,view,0,Public domain content
SCET0973,video,individual,public_domain,1,1,1,1,1,2021,10,2026,0,education,remix,0,Usage restrictions apply
SCET0974,article,individual,all_rights_reserved,1,0,0,0,0,1908,20,2026,1,commercial,sell,1,Public domain content
SCET0975,image,individual,public_domain,1,1,1,1,1,1999,30,2026,0,education,sell,0,Usage restrictions apply
SCET0976,audio,company,public_domain,1,1,1,1,1,1987,20,2026,1,education,share,0,Public domain content
SCET0977,image,organization,royalty_free,1,1,1,1,1,1912,30,2026,1,commercial,remix,0,Public domain content
SCET0978,audio,organization,public_domain,1,1,1,1,1,1925,10,2026,1,research,modify,0,Public domain content
SCET0979,audio,individual,royalty_free,1,1,1,1,1,1987,50,2026,0,commercial,share,0,Usage restrictions apply
SCET0980,audio,individual,royalty_free,1,1,1,1,1,2005,20,2026,1,commercial,view,0,Public domain content
SCET0981,article,organization,royalty_free,1,1,1,1,1,2024,50,2026,0,social_media,view,0,Usage restrictions apply
SCET0982,pdf,individual,all_rights_reserved,1,0,0,0,0,1982,20,2026,1,commercial,remix,1,Public domain content
SCET0983,audio,company,creative_commons,1,1,1,1,0,1930,20,2026,1,education,share,0,Public domain content
SCET0984,image,company,royalty_free,1,1,1,1,1,2019,50,2026,0,social_media,view,0,Usage restrictions apply
SCET0985,pdf,organization,creative_commons,1,1,1,1,0,1907,30,2026,1,education,sell,1,Public domain content
SCET0986,pdf,organization,all_rights_reserved,1,0,0,0,0,2024,10,2026,0,research,share,1,Usage restrictions apply
SCET0987,pdf,organization,all_rights_reserved,1,0,0,0,0,1984,10,2026,1,education,sell,1,Public domain content
SCET0988,pdf,individual,royalty_free,1,1,1,1,1,1901,70,2026,1,education,share,0,Public domain content
SCET0989,audio,company,all_rights_reserved,1,0,0,0,0,1933,20,2026,1,education,share,1,Public domain content
SCET0990,audio,company,all_rights_reserved,1,0,0,0,0,1983,50,2026,0,social_media,view,0,Usage restrictions apply
SCET0991,video,company,creative_commons,1,1,1,1,0,1973,50,2026,1,education,share,0,Public domain content
SCET0992,audio,individual,all_rights_reserved,1,0,0,0,0,1994,50,2026,0,social_media,sell,1,Usage restrictions apply
SCET0993,audio,company,all_rights_reserved,1,0,0,0,0,1920,30,2026,1,social_media,share,1,Public domain content
SCET0994,article,company,public_domain,1,1,1,1,1,1940,10,2026,1,social_media,sell,0,Public domain content
SCET0995,article,company,all_rights_reserved,1,0,0,0,0,1911,10,2026,1,research,share,1,Public domain content
SCET0996,pdf,individual,royalty_free,1,1,1,1,1,1932,30,2026,1,commercial,modify,0,Public domain content
SCET0997,article,company,all_rights_reserved,1,0,0,0,0,1903,20,2026,1,research,sell,1,Public domain content
SCET0998,image,individual,royalty_free,1,1,1,1,1,1988,70,2026,0,commercial,download,0,Usage restrictions apply
SCET0999,article,organization,creative_commons,1,1,1,1,0,1978,70,2026,0,research,share,0,Usage restrictions apply
SCET1000,pdf,organization,all_rights_reserved,1,0,0,0,0,2019,50,2026,0,research,modify,1,Usage restrictions apply
